dtstart,dtend,uid,description,salle
2023-12-01T07:00:00Z,2023-12-01T18:00:00Z,Cours-2553-23-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-29T07:00:00Z,2023-12-29T18:00:00Z,Cours-2553-27-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-05T07:00:00Z,2024-01-05T18:00:00Z,Cours-2553-28-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-19T07:00:00Z,2024-01-19T18:00:00Z,Cours-2553-30-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-26T07:00:00Z,2024-01-26T18:00:00Z,Cours-2553-31-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-02-23T07:00:00Z,2024-02-23T18:00:00Z,Cours-2553-35-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-01T07:00:00Z,2024-03-01T18:00:00Z,Cours-2553-36-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-29T07:00:00Z,2024-03-29T18:00:00Z,Cours-2553-40-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-05T06:00:00Z,2024-04-05T17:00:00Z,Cours-2553-41-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-26T06:00:00Z,2024-04-26T17:00:00Z,Cours-2553-44-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-05-31T06:00:00Z,2024-05-31T17:00:00Z,Cours-2553-49-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-07T06:00:00Z,2024-06-07T17:00:00Z,Cours-2553-50-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-14T06:00:00Z,2024-06-14T17:00:00Z,Cours-2553-51-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-21T06:00:00Z,2024-06-21T17:00:00Z,Cours-2553-52-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-28T06:00:00Z,2024-06-28T17:00:00Z,Cours-2553-53-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-07-05T06:00:00Z,2024-07-05T17:00:00Z,Cours-2553-54-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2023-09-27T06:00:00Z,2023-09-27T17:00:00Z,Cours-2579-14-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-10-04T06:00:00Z,2023-10-04T17:00:00Z,Cours-2579-15-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-10-25T06:00:00Z,2023-10-25T17:00:00Z,Cours-2579-18-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-01T07:00:00Z,2023-11-01T18:00:00Z,Cours-2579-19-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-22T07:00:00Z,2023-11-22T18:00:00Z,Cours-2579-22-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-29T07:00:00Z,2023-11-29T18:00:00Z,Cours-2579-23-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-27T07:00:00Z,2023-12-27T18:00:00Z,Cours-2579-27-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-03T07:00:00Z,2024-01-03T18:00:00Z,Cours-2579-28-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-17T07:00:00Z,2024-01-17T18:00:00Z,Cours-2579-30-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-24T07:00:00Z,2024-01-24T18:00:00Z,Cours-2579-31-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-02-21T07:00:00Z,2024-02-21T18:00:00Z,Cours-2579-35-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-02-28T07:00:00Z,2024-02-28T18:00:00Z,Cours-2579-36-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-27T07:00:00Z,2024-03-27T18:00:00Z,Cours-2579-40-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-03T06:00:00Z,2024-04-03T17:00:00Z,Cours-2579-41-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-24T06:00:00Z,2024-04-24T17:00:00Z,Cours-2579-44-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-05-29T06:00:00Z,2024-05-29T17:00:00Z,Cours-2579-49-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-05T06:00:00Z,2024-06-05T17:00:00Z,Cours-2579-50-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-12T06:00:00Z,2024-06-12T17:00:00Z,Cours-2579-51-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-19T06:00:00Z,2024-06-19T17:00:00Z,Cours-2579-52-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-26T06:00:00Z,2024-06-26T17:00:00Z,Cours-2579-53-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-07-03T06:00:00Z,2024-07-03T17:00:00Z,Cours-2579-54-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2023-09-12T06:30:00Z,2023-09-12T09:30:00Z,Cours-4992-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-09-13T11:00:00Z,2023-09-13T12:30:00Z,Cours-4995-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-09-19T06:30:00Z,2023-09-19T08:00:00Z,Cours-4999-13-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-09-18T06:30:00Z,2023-09-18T08:00:00Z,Cours-5005-13-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-10-09T06:30:00Z,2023-10-09T08:00:00Z,Cours-5005-16-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2024-01-08T12:00:00Z,2024-01-08T13:30:00Z,Cours-5006-29-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignants : FREDOUILLE Corinne, JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2023-11-13T16:30:00Z,2023-11-13T18:00:00Z,Cours-5018-21-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2023-12-18T12:00:00Z,2023-12-18T15:00:00Z,Cours-5034-26-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignants : FREDOUILLE Corinne, JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 3 = Info - C 135\nType : Evaluation\nMemo : Evaluation\n",Stat 3 = Info - C 135
2023-09-14T08:00:00Z,2023-09-14T09:30:00Z,Cours-5128-12-M1-ILSEN-alt-GR1-Index-Education,Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-ILSEN-alt-GR1\nSalle : S3 = C 036\nType : TP\n,S3 = C 036
2023-09-14T14:00:00Z,2023-09-14T17:00:00Z,Cours-5304-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-09-21T12:30:00Z,2023-09-21T14:00:00Z,Cours-5500-13-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-09-13T15:30:00Z,2023-09-13T17:00:00Z,Cours-5501-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-10-18T12:30:00Z,2023-10-18T14:00:00Z,Cours-5508-17-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2023-11-17T09:00:00Z,2023-11-17T12:00:00Z,Cours-5521-21-M1-ILSEN-alt-GR1-Index-Education,Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : PELERIN Aurelien\nTD : M1-ILSEN-alt-GR1\nSalle : Stat 5 = Info - C 130\nType : Evaluation\n,Stat 5 = Info - C 130
2023-09-13T08:00:00Z,2023-09-13T09:30:00Z,Cours-5529-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 URBANISATION\nEnseignant : ROUVIER Mickael\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-12-22T09:00:00Z,2023-12-22T12:00:00Z,Cours-5530-26-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 URBANISATION\nEnseignant : ROUVIER Mickael\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2023-11-13T12:00:00Z,2023-11-13T15:00:00Z,Cours-5564-21-M1-ILSEN-alt-GR1-Index-Education,Matiere : UCE 3 URBANISATION\nEnseignant : ROUVIER Mickael\nTD : M1-ILSEN-alt-GR1\nSalle : Stat 2 = Info - C 136\nType : TP\n,Stat 2 = Info - C 136
2023-10-10T12:30:00Z,2023-10-10T14:00:00Z,Cours-5845-16-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignants : FREDOUILLE Corinne, JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Stat 5 = Info - C 130\nType : TP\n",Stat 5 = Info - C 130
2023-12-04T07:30:00Z,2023-12-04T09:00:00Z,Cours-5846-24-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : FREDOUILLE Corinne\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-11-07T09:00:00Z,2023-11-07T10:30:00Z,Cours-6073-20-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Stat 5 = Info - C 130\nType : TP\n",Stat 5 = Info - C 130
2023-11-02T07:00:00Z,2023-11-02T18:00:00Z,Cours-6344-19-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-03T07:00:00Z,2023-11-03T18:00:00Z,Cours-6345-19-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-25T07:00:00Z,2023-12-25T18:00:00Z,Cours-6347-27-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-01T07:00:00Z,2024-01-01T18:00:00Z,Cours-6348-28-M1-ILSEN-alt-GR1-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-09-19T14:00:00Z,2023-09-19T15:30:00Z,Cours-30509-13-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 ARCHITECTURES WEB\nEnseignant : JABAIAN Bassam\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2023-09-12T11:00:00Z,2023-09-12T12:30:00Z,Cours-31014-12-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-09-15T12:30:00Z,2023-09-15T15:30:00Z,Cours-35447-12-M1-ILSEN-alt-GR1-Index-Education,Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : PELERIN Aurelien\nTD : M1-ILSEN-alt-GR1\nSalle : Stat 1 = Info - C 137\nType : TP\n,Stat 1 = Info - C 137
2024-03-20T07:30:00Z,2024-03-20T10:30:00Z,Cours-69630-39-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : ATER MASTER INFO\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-10T06:30:00Z,2024-04-10T09:30:00Z,Cours-69630-42-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : ATER MASTER INFO\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-17T06:30:00Z,2024-04-17T09:30:00Z,Cours-69630-43-M1-ILSEN-alt-GR1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : ATER MASTER INFO\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
